split,seed,episode_id,intent,morphology,arm_length,shoulder_width,handedness,camera_scale,style_speed,curvature,hesitation,occlusion,noise,object_class,contact_time
object_affordance_ambiguity,2,14,rotate,seen,1.02127,0.41626,1,0.99190,0.99076,0.19108,0.03000,0.05941,0.00643,round_handle,0.42628
object_affordance_ambiguity,2,15,lift,seen,0.91228,0.41327,1,1.03045,0.82727,0.15308,0.01966,0.01212,0.00905,round_handle,0.52409
object_affordance_ambiguity,2,16,place,seen,1.04385,0.41841,1,0.99457,0.99164,0.12607,0.02502,0.00965,0.00437,small_cup,0.43589
object_affordance_ambiguity,2,17,handoff,seen,1.06105,0.43670,-1,0.94985,1.09665,0.20302,0.05636,0.03906,0.00469,small_cup,0.40027
object_affordance_ambiguity,2,18,push,seen,0.91821,0.39836,-1,0.99510,0.94485,0.21395,0.00017,0.00603,0.00807,sliding_box,0.47322
object_affordance_ambiguity,2,19,pull,seen,0.95551,0.42977,1,0.95348,1.00168,0.12664,0.02352,0.01395,0.00908,sliding_box,0.43629
object_affordance_ambiguity,2,20,rotate,seen,1.05487,0.40042,1,0.97182,1.00235,0.18574,0.02587,0.00731,0.01124,round_handle,0.44266
object_affordance_ambiguity,2,21,lift,seen,1.02747,0.42339,1,1.01264,1.03726,0.09228,0.06632,0.03183,0.01134,round_handle,0.44432
object_affordance_ambiguity,2,22,place,seen,1.01881,0.41036,1,1.00425,0.91140,0.19161,0.07273,0.03789,0.00810,small_cup,0.47339
object_affordance_ambiguity,2,23,handoff,seen,1.04073,0.38371,-1,1.01546,0.97911,0.15961,0.04294,0.01526,0.01142,small_cup,0.41697
object_affordance_ambiguity,2,24,push,seen,1.04790,0.38258,-1,0.93866,1.14011,0.10794,0.04719,0.04686,0.00781,sliding_box,0.38518
object_affordance_ambiguity,2,25,pull,seen,1.00479,0.40076,1,0.98385,0.89214,0.15540,0.06259,0.05895,0.01142,sliding_box,0.49794
object_affordance_ambiguity,2,26,rotate,seen,1.03066,0.38886,-1,1.02717,0.97459,0.15078,0.03800,0.04225,0.01119,round_handle,0.44618
object_affordance_ambiguity,2,27,lift,seen,0.99612,0.39591,1,0.99235,0.92868,0.20741,0.04858,0.00807,0.00690,round_handle,0.48638
object_affordance_ambiguity,2,28,place,seen,1.08835,0.38805,-1,0.99127,0.98560,0.17164,0.05765,0.04729,0.00543,small_cup,0.43070
object_affordance_ambiguity,2,29,handoff,seen,0.97018,0.40838,-1,0.99088,0.88862,0.17377,0.05876,0.02145,0.00533,small_cup,0.51810
object_affordance_ambiguity,2,30,push,seen,0.97739,0.39261,1,1.00619,1.09555,0.13914,0.04177,0.03468,0.00578,sliding_box,0.39177
object_affordance_ambiguity,2,31,pull,seen,0.97205,0.36718,1,0.99233,1.03615,0.20120,0.00823,0.04272,0.00932,sliding_box,0.42434
object_affordance_ambiguity,2,32,rotate,seen,0.92384,0.38753,1,1.02202,1.06105,0.19276,0.00676,0.01356,0.00611,round_handle,0.44710
object_affordance_ambiguity,2,33,lift,seen,1.08110,0.41177,-1,1.03131,0.95977,0.10727,0.01569,0.01853,0.01198,round_handle,0.48632
object_affordance_ambiguity,2,34,place,seen,0.91848,0.38287,-1,0.98708,0.91031,0.09536,0.07353,0.01162,0.00737,small_cup,0.47693
object_affordance_ambiguity,2,35,handoff,seen,0.92336,0.39138,1,1.01527,0.96360,0.16765,0.05635,0.05869,0.01080,small_cup,0.48990
object_affordance_ambiguity,2,36,push,seen,1.09780,0.41832,1,1.03932,1.11190,0.05085,0.07843,0.05785,0.00641,sliding_box,0.39470
object_affordance_ambiguity,2,37,pull,seen,1.04330,0.41602,-1,1.02720,0.86083,0.16806,0.04578,0.04073,0.00453,sliding_box,0.52578
object_affordance_ambiguity,2,38,rotate,seen,0.99255,0.41108,1,0.99537,0.99434,0.25769,0.04070,0.04599,0.00706,round_handle,0.43092
object_affordance_ambiguity,2,39,lift,seen,0.94285,0.42768,1,1.01537,1.06268,0.22484,0.02307,0.00596,0.01170,round_handle,0.44242
object_affordance_ambiguity,2,40,place,seen,1.04155,0.38773,1,0.97769,0.88510,0.13841,0.07504,0.02817,0.00660,small_cup,0.51956
object_affordance_ambiguity,2,41,handoff,seen,0.90527,0.40543,1,1.02018,1.07706,0.13848,0.03445,0.01520,0.01147,small_cup,0.39014
combined_hard_shift,2,0,push,shift,1.33504,0.31772,1,0.65633,1.79608,0.37476,0.12485,0.24087,0.02059,sliding_box,0.34880
combined_hard_shift,2,1,pull,shift,0.76869,0.61359,-1,1.35793,1.90725,0.56625,0.11092,0.13955,0.02338,sliding_box,0.30365
combined_hard_shift,2,2,rotate,shift,0.69637,0.24869,1,0.65876,0.44567,0.46209,0.10986,0.29769,0.02202,round_handle,0.69764
combined_hard_shift,2,3,lift,shift,0.68175,0.52802,1,0.70666,1.65934,0.59164,0.27934,0.21681,0.02628,round_handle,0.32929
combined_hard_shift,2,4,place,shift,1.46877,0.56507,-1,0.68260,0.44506,0.43164,0.13017,0.26157,0.02744,small_cup,0.73822
combined_hard_shift,2,5,handoff,shift,1.28204,0.27219,-1,0.70002,0.57418,0.61535,0.15230,0.14196,0.03548,small_cup,0.69526
combined_hard_shift,2,6,push,shift,1.42738,0.24357,1,0.67091,0.55386,0.59916,0.21981,0.21488,0.02932,sliding_box,0.69610
combined_hard_shift,2,7,pull,shift,1.40070,0.60503,-1,1.33641,1.62151,0.43762,0.21445,0.26157,0.03636,sliding_box,0.31796
combined_hard_shift,2,8,rotate,shift,1.36092,0.28949,-1,1.35307,1.58116,0.35397,0.16545,0.23290,0.02436,round_handle,0.34190
combined_hard_shift,2,9,lift,shift,1.36891,0.57786,-1,0.71609,1.70670,0.52149,0.22718,0.26181,0.03149,round_handle,0.26546
combined_hard_shift,2,10,place,shift,1.38861,0.56767,1,0.73766,0.51898,0.46068,0.14497,0.21693,0.02164,small_cup,0.69633
combined_hard_shift,2,11,handoff,shift,0.68091,0.28162,1,1.26793,0.51578,0.29282,0.21249,0.15630,0.03931,small_cup,0.61512
combined_hard_shift,2,12,push,shift,1.26417,0.27079,1,0.66252,0.56081,0.67695,0.18535,0.15142,0.02377,sliding_box,0.71962
combined_hard_shift,2,13,pull,shift,1.37025,0.26627,1,1.40105,1.57199,0.60579,0.24382,0.20775,0.03902,sliding_box,0.23415
combined_hard_shift,2,14,rotate,shift,0.68135,0.28258,1,1.40671,1.64345,0.54084,0.25842,0.26962,0.02425,round_handle,0.31103
combined_hard_shift,2,15,lift,shift,1.38170,0.62073,-1,1.40288,1.67433,0.45390,0.22444,0.15920,0.03094,round_handle,0.33555
combined_hard_shift,2,16,place,shift,1.35399,0.59450,-1,1.27853,0.48838,0.49246,0.21059,0.30226,0.02112,small_cup,0.68272
combined_hard_shift,2,17,handoff,shift,1.32287,0.25833,1,1.29991,1.69741,0.51601,0.14383,0.13257,0.03707,small_cup,0.29989
combined_hard_shift,2,18,push,shift,0.67820,0.28700,-1,0.72477,1.67355,0.34477,0.13167,0.15044,0.02300,sliding_box,0.29624
combined_hard_shift,2,19,pull,shift,1.28699,0.30217,1,1.32580,1.69255,0.42552,0.15862,0.16654,0.03588,sliding_box,0.30136
combined_hard_shift,2,20,rotate,shift,1.38956,0.27031,1,1.31730,0.52408,0.55923,0.18304,0.17324,0.02235,round_handle,0.69393
combined_hard_shift,2,21,lift,shift,0.73085,0.29480,1,1.31305,0.50836,0.40967,0.18374,0.28907,0.03183,round_handle,0.68228
combined_hard_shift,2,22,place,shift,1.28784,0.25930,-1,1.33326,1.64848,0.45966,0.17330,0.12257,0.02349,small_cup,0.29792
combined_hard_shift,2,23,handoff,shift,1.44677,0.26125,-1,1.39627,1.82031,0.47059,0.14912,0.18004,0.03192,small_cup,0.32406
combined_hard_shift,2,24,push,shift,1.26477,0.26722,1,1.26477,0.55600,0.27034,0.14195,0.28640,0.03896,sliding_box,0.69213
combined_hard_shift,2,25,pull,shift,1.21611,0.25880,1,1.36520,1.83433,0.44806,0.22458,0.31894,0.03786,sliding_box,0.31472
combined_hard_shift,2,26,rotate,shift,1.36005,0.57454,1,1.38709,1.83384,0.57240,0.18006,0.21408,0.02594,round_handle,0.28561
combined_hard_shift,2,27,lift,shift,1.39841,0.27652,-1,1.29444,1.86947,0.47817,0.21126,0.20082,0.03292,round_handle,0.32530
combined_hard_shift,2,28,place,shift,1.37324,0.26931,1,0.68990,1.76945,0.47173,0.14822,0.24129,0.03371,small_cup,0.32607
combined_hard_shift,2,29,handoff,shift,0.67680,0.26351,-1,1.40018,0.49045,0.75936,0.17981,0.27756,0.01947,small_cup,0.68455
combined_hard_shift,2,30,push,shift,1.34278,0.28117,1,0.67074,1.50324,0.37163,0.23769,0.28311,0.02268,sliding_box,0.31249
combined_hard_shift,2,31,pull,shift,1.35242,0.28824,1,1.34885,0.48231,0.31881,0.15993,0.14252,0.03696,sliding_box,0.73935
combined_hard_shift,2,32,rotate,shift,1.43073,0.57587,1,0.70452,0.48716,0.34194,0.25932,0.14448,0.01816,round_handle,0.71315
combined_hard_shift,2,33,lift,shift,0.72077,0.54829,-1,1.35000,0.40493,0.47307,0.26629,0.20336,0.01878,round_handle,0.70521
combined_hard_shift,2,34,place,shift,0.66119,0.57525,-1,0.71462,0.59843,0.51509,0.18413,0.21903,0.03224,small_cup,0.67791
combined_hard_shift,2,35,handoff,shift,0.68045,0.54829,-1,1.39694,1.75337,0.75844,0.26715,0.14660,0.02529,small_cup,0.30987
combined_hard_shift,2,36,push,shift,0.72047,0.26723,1,1.31764,1.71904,0.53879,0.16183,0.27460,0.02698,sliding_box,0.32068
combined_hard_shift,2,37,pull,shift,0.59384,0.28512,-1,1.38686,0.54940,0.47771,0.24913,0.24416,0.03985,sliding_box,0.69382
combined_hard_shift,2,38,rotate,shift,1.42469,0.29684,-1,1.31192,0.54614,0.49661,0.15531,0.15300,0.02414,round_handle,0.68080
combined_hard_shift,2,39,lift,shift,1.29015,0.29793,-1,1.30335,1.78849,0.56136,0.16737,0.15601,0.02232,round_handle,0.29917
combined_hard_shift,2,40,place,shift,0.77436,0.59005,1,1.34954,0.50452,0.34817,0.14500,0.23131,0.03574,small_cup,0.67500
combined_hard_shift,2,41,handoff,shift,0.72954,0.27921,1,0.70693,0.50810,0.68297,0.22223,0.28358,0.02131,small_cup,0.70955
seen_morphology_clean,3,0,push,seen,1.03769,0.37254,-1,0.98751,0.96542,0.22469,0.03246,0.01052,0.00687,cart,0.49767
seen_morphology_clean,3,1,pull,seen,0.87966,0.39690,1,1.00006,0.84839,0.16627,0.01105,0.00057,0.00966,drawer_handle,0.52400
seen_morphology_clean,3,2,rotate,seen,1.00745,0.42584,-1,1.00453,0.93058,0.22733,0.07654,0.00334,0.01012,valve,0.47911
seen_morphology_clean,3,3,lift,seen,0.90556,0.37828,-1,1.04969,1.28187,0.18643,0.06067,0.05985,0.00768,block,0.34646
seen_morphology_clean,3,4,place,seen,0.98969,0.43115,-1,0.99648,0.96295,0.21512,0.00938,0.04476,0.00413,block_to_bin,0.43371
seen_morphology_clean,3,5,handoff,seen,1.03243,0.41734,-1,1.03212,1.03008,0.23274,0.07540,0.05357,0.00758,part_handoff,0.42927
seen_morphology_clean,3,6,push,seen,0.99279,0.39202,1,1.00810,1.02869,0.17059,0.01300,0.03688,0.00716,box,0.43091
seen_morphology_clean,3,7,pull,seen,1.06296,0.41660,1,0.98303,1.00659,0.22735,0.02552,0.02425,0.00609,drawer_handle,0.43798
seen_morphology_clean,3,8,rotate,seen,1.02086,0.40777,1,0.98725,1.01485,0.13505,0.02273,0.05897,0.00503,valve,0.43585
seen_morphology_clean,3,9,lift,seen,1.02504,0.43172,1,1.02283,1.04908,0.21482,0.05669,0.01944,0.01161,tool,0.42068
seen_morphology_clean,3,10,place,seen,0.95168,0.37756,-1,1.07079,0.94763,0.21706,0.07044,0.00796,0.00553,peg_to_slot,0.47573
seen_morphology_clean,3,11,handoff,seen,0.94420,0.44856,-1,1.00770,0.99372,0.22691,0.01078,0.02598,0.00760,part_handoff,0.44066
seen_morphology_clean,3,12,push,seen,1.08914,0.40889,-1,1.01860,1.05537,0.08990,0.06019,0.00355,0.01111,box,0.43179
seen_morphology_clean,3,13,pull,seen,1.07187,0.44188,-1,1.04316,0.93659,0.16820,0.01186,0.05143,0.00759,sliding_tray,0.47176
seen_morphology_clean,3,14,rotate,seen,1.03548,0.37902,1,0.95831,0.82426,0.19163,0.07569,0.00702,0.00882,knob,0.53392
seen_morphology_clean,3,15,lift,seen,1.01082,0.41571,1,0.99969,1.02220,0.11508,0.06130,0.01831,0.00536,block,0.43233
seen_morphology_clean,3,16,place,seen,0.98346,0.43931,1,0.93593,1.01329,0.20054,0.06728,0.05558,0.00421,block_to_bin,0.43534
seen_morphology_clean,3,17,handoff,seen,1.04146,0.37740,-1,1.08692,0.88592,0.27518,0.06684,0.05911,0.01052,cup_handoff,0.53001
seen_morphology_clean,3,18,push,seen,0.96709,0.39492,1,0.99081,0.92964,0.26022,0.00857,0.00607,0.00403,box,0.47644
seen_morphology_clean,3,19,pull,seen,0.93699,0.37747,-1,0.95739,1.10036,0.20519,0.06420,0.04841,0.00848,sliding_tray,0.36809
seen_morphology_clean,3,20,rotate,seen,0.98516,0.38370,-1,0.98033,1.06945,0.07044,0.03801,0.04354,0.00698,knob,0.43987
seen_morphology_clean,3,21,lift,seen,0.99490,0.39577,-1,1.02619,0.99165,0.20613,0.04188,0.02011,0.00559,block,0.42692
seen_morphology_clean,3,22,place,seen,1.01903,0.39205,-1,1.01316,0.99812,0.21661,0.04806,0.05274,0.00593,block_to_bin,0.43361
seen_morphology_clean,3,23,handoff,seen,1.03523,0.39894,1,1.02010,1.13931,0.10459,0.01790,0.04769,0.01170,part_handoff,0.41389
seen_morphology_clean,3,24,push,seen,0.94014,0.43943,1,0.94960,0.91560,0.15401,0.06632,0.05854,0.00618,sliding_box,0.48226
seen_morphology_clean,3,25,pull,seen,0.90381,0.43420,-1,1.00528,1.11948,0.28578,0.00382,0.01193,0.00678,drawer_handle,0.38917
seen_morphology_clean,3,26,rotate,seen,0.92632,0.36951,-1,1.01083,1.02635,0.12461,0.02375,0.05382,0.00721,jar_lid,0.43241
seen_morphology_clean,3,27,lift,seen,1.00389,0.38410,-1,1.03961,0.94547,0.20377,0.04781,0.03979,0.00488,block,0.47442
seen_morphology_clean,3,28,place,seen,0.97113,0.39236,-1,0.95327,1.06972,0.20280,0.06920,0.02981,0.00843,peg_to_slot,0.45129
seen_morphology_clean,3,29,handoff,seen,0.97653,0.41160,1,1.03413,1.03502,0.14280,0.00811,0.03631,0.00716,part_handoff,0.43339
seen_morphology_clean,3,30,push,seen,1.00747,0.41640,-1,1.01804,0.85035,0.21205,0.02179,0.01361,0.01034,cart,0.54657
seen_morphology_clean,3,31,pull,seen,0.89913,0.39070,1,0.96096,1.05671,0.18347,0.07003,0.02257,0.00712,drawer_handle,0.41526
seen_morphology_clean,3,32,rotate,seen,1.05682,0.36860,1,1.01236,0.94484,0.14671,0.00641,0.03964,0.00413,knob,0.48552
seen_morphology_clean,3,33,lift,seen,0.97139,0.37419,1,1.01395,1.05420,0.18529,0.03910,0.00301,0.00505,block,0.43195
seen_morphology_clean,3,34,place,seen,0.98024,0.41395,1,0.99884,0.96179,0.18125,0.04068,0.03096,0.00586,cup_to_bowl,0.46942
seen_morphology_clean,3,35,handoff,seen,0.92898,0.44012,1,0.96173,1.03593,0.13437,0.04857,0.01258,0.00876,cup_handoff,0.43748
seen_morphology_clean,3,36,push,seen,0.89934,0.36106,1,1.01777,0.97738,0.18334,0.07297,0.00522,0.00738,box,0.48754
seen_morphology_clean,3,37,pull,seen,0.87912,0.35971,1,1.06601,0.87617,0.19183,0.01873,0.01730,0.00417,tethered_box,0.51718
seen_morphology_clean,3,38,rotate,seen,0.94141,0.42224,-1,1.03720,0.99965,0.23190,0.00391,0.03402,0.00585,jar_lid,0.42797
seen_morphology_clean,3,39,lift,seen,0.90420,0.36324,-1,1.01442,1.07921,0.29033,0.03908,0.02225,0.01028,tool,0.39683
seen_morphology_clean,3,40,place,seen,0.96973,0.44138,1,0.95919,1.08057,0.15599,0.00637,0.02760,0.00718,peg_to_slot,0.37645
seen_morphology_clean,3,41,handoff,seen,1.04024,0.40906,-1,0.99441,0.88368,0.18888,0.05054,0.00167,0.00937,tool_handoff,0.51723
style_shift_same_intent,3,0,push,seen,0.97163,0.37459,-1,1.09101,1.52761,0.44533,0.16243,0.11983,0.02252,box,0.28416
style_shift_same_intent,3,1,pull,seen,0.90448,0.39506,1,1.05085,1.53182,0.36516,0.10690,0.04542,0.02309,drawer_handle,0.27658
style_shift_same_intent,3,2,rotate,seen,0.99270,0.35694,-1,1.07775,1.54462,0.32587,0.11555,0.09401,0.01284,jar_lid,0.27938
style_shift_same_intent,3,3,lift,seen,0.96454,0.41188,1,1.06192,0.61786,0.37607,0.08115,0.04123,0.02367,tool,0.69068
style_shift_same_intent,3,4,place,seen,1.00607,0.38757,-1,0.96306,1.62955,0.46286,0.18900,0.11074,0.01489,cup_to_bowl,0.30506
style_shift_same_intent,3,5,handoff,seen,1.00960,0.40107,-1,1.08251,0.57565,0.41880,0.18321,0.05058,0.02523,tool_handoff,0.71683
style_shift_same_intent,3,6,push,seen,1.03252,0.40264,-1,0.97414,1.54695,0.49146,0.09705,0.07114,0.01106,sliding_box,0.29567
style_shift_same_intent,3,7,pull,seen,1.04404,0.42750,1,1.03645,0.57581,0.54746,0.18414,0.06963,0.02223,tethered_box,0.76535
style_shift_same_intent,3,8,rotate,seen,1.01986,0.40359,1,1.03893,1.57803,0.45594,0.17624,0.11573,0.02525,jar_lid,0.32879
style_shift_same_intent,3,9,lift,seen,0.92750,0.39100,1,0.99435,0.54830,0.51039,0.08411,0.06622,0.01184,block,0.68905
style_shift_same_intent,3,10,place,seen,1.02484,0.42145,-1,0.95517,0.62476,0.49419,0.13172,0.08556,0.02336,peg_to_slot,0.70315
style_shift_same_intent,3,11,handoff,seen,0.94595,0.42460,-1,1.02498,0.59578,0.52301,0.21616,0.09836,0.01525,cup_handoff,0.67312
style_shift_same_intent,3,12,push,seen,1.00145,0.40469,-1,0.95259,1.55433,0.39888,0.13640,0.06054,0.02199,cart,0.35234
style_shift_same_intent,3,13,pull,seen,1.00804,0.39468,-1,0.97779,0.54999,0.31470,0.12826,0.05389,0.01708,tethered_box,0.70147
style_shift_same_intent,3,14,rotate,seen,1.08337,0.37173,1,1.00496,1.63027,0.43441,0.15359,0.03566,0.01448,valve,0.29204
style_shift_same_intent,3,15,lift,seen,0.89168,0.39850,1,0.99401,1.55592,0.30367,0.11961,0.09233,0.01537,block,0.32446
style_shift_same_intent,3,16,place,seen,0.92363,0.42652,-1,1.04517,1.59217,0.26712,0.13372,0.03007,0.02550,peg_to_slot,0.29569
style_shift_same_intent,3,17,handoff,seen,1.00834,0.38677,1,1.00074,0.58492,0.35881,0.21649,0.03741,0.01216,tool_handoff,0.70231
style_shift_same_intent,3,18,push,seen,0.95847,0.44112,1,1.02610,0.53671,0.43044,0.20539,0.09315,0.01452,sliding_box,0.67327
style_shift_same_intent,3,19,pull,seen,1.04936,0.43580,1,0.99951,0.54773,0.52193,0.20434,0.08618,0.01234,tethered_box,0.69173
style_shift_same_intent,3,20,rotate,seen,0.95206,0.39672,-1,1.00944,0.62813,0.33564,0.16917,0.06426,0.02452,jar_lid,0.71214
style_shift_same_intent,3,21,lift,seen,0.94945,0.39988,1,0.98482,1.58550,0.47145,0.16150,0.05767,0.01858,block,0.29531
style_shift_same_intent,3,22,place,seen,0.96320,0.41399,1,1.00272,0.56779,0.56151,0.12030,0.06489,0.02143,peg_to_slot,0.64164
style_shift_same_intent,3,23,handoff,seen,0.91997,0.39062,-1,0.96946,1.50782,0.49275,0.21110,0.06200,0.02286,tool_handoff,0.30493
style_shift_same_intent,3,24,push,seen,0.97971,0.38102,1,0.94823,0.57089,0.51226,0.14633,0.05650,0.02345,cart,0.69780
style_shift_same_intent,3,25,pull,seen,0.98471,0.44742,-1,1.00512,1.48762,0.45524,0.16188,0.08242,0.01386,drawer_handle,0.30531
style_shift_same_intent,3,26,rotate,seen,0.92508,0.43415,-1,1.00786,1.50432,0.37140,0.17442,0.04278,0.01179,valve,0.32260
style_shift_same_intent,3,27,lift,seen,1.01081,0.42805,1,1.00231,1.47844,0.36033,0.13287,0.11916,0.01183,mug,0.32687
style_shift_same_intent,3,28,place,seen,1.05366,0.39156,1,0.98846,1.56125,0.46641,0.19526,0.10125,0.02544,block_to_bin,0.32982
style_shift_same_intent,3,29,handoff,seen,1.03423,0.38168,1,0.94113,0.63084,0.35003,0.13516,0.03003,0.01493,part_handoff,0.71179
style_shift_same_intent,3,30,push,seen,1.05233,0.42198,-1,0.97949,0.62248,0.54070,0.12405,0.05502,0.01522,cart,0.69971
style_shift_same_intent,3,31,pull,seen,0.98694,0.37791,-1,1.03887,1.51360,0.43597,0.14536,0.06889,0.02139,sliding_tray,0.28131
style_shift_same_intent,3,32,rotate,seen,1.05133,0.39129,-1,1.04356,1.52799,0.40828,0.18127,0.08255,0.01773,knob,0.31136
style_shift_same_intent,3,33,lift,seen,0.95404,0.36971,-1,1.02602,0.58380,0.38321,0.10713,0.04705,0.01468,mug,0.68379
style_shift_same_intent,3,34,place,seen,0.89858,0.41410,1,0.97286,0.43209,0.46090,0.13852,0.05638,0.02008,peg_to_slot,0.70500
style_shift_same_intent,3,35,handoff,seen,0.95743,0.42987,-1,1.04981,1.56986,0.31428,0.16297,0.05422,0.01052,tool_handoff,0.31901
style_shift_same_intent,3,36,push,seen,0.95413,0.42150,-1,0.99500,1.58146,0.29141,0.20055,0.06323,0.02078,cart,0.31034
style_shift_same_intent,3,37,pull,seen,0.93745,0.36041,-1,0.96479,0.54872,0.40674,0.15126,0.11159,0.01204,drawer_handle,0.70028
style_shift_same_intent,3,38,rotate,seen,1.04426,0.40411,-1,0.97387,1.56918,0.42818,0.18426,0.06271,0.01467,knob,0.33154
style_shift_same_intent,3,39,lift,seen,1.09767,0.40643,-1,0.97185,1.50181,0.40761,0.20239,0.05337,0.01021,block,0.30428
style_shift_same_intent,3,40,place,seen,0.98855,0.40465,1,1.02505,1.56699,0.41855,0.13554,0.05462,0.02226,cup_to_bowl,0.28722
style_shift_same_intent,3,41,handoff,seen,0.95217,0.35808,1,0.97071,0.72169,0.64941,0.21480,0.11620,0.02598,tool_handoff,0.69994
morphology_shift,3,0,push,shift,0.71650,0.52436,-1,0.72006,1.00031,0.18492,0.05542,0.04909,0.00455,cart,0.43678
morphology_shift,3,1,pull,shift,1.29292,0.27230,-1,1.27301,0.94743,0.17873,0.06086,0.02276,0.00836,sliding_tray,0.48110
morphology_shift,3,2,rotate,shift,1.25182,0.53810,-1,1.24099,0.90045,0.19824,0.04458,0.01661,0.01194,knob,0.46700
morphology_shift,3,3,lift,shift,1.28633,0.34965,-1,1.22764,0.98678,0.13874,0.01940,0.04268,0.00725,mug,0.43826
morphology_shift,3,4,place,shift,0.73088,0.30513,-1,0.75775,1.01408,0.18714,0.04850,0.00818,0.01007,cup_to_bowl,0.43061
morphology_shift,3,5,handoff,shift,1.29742,0.30006,-1,0.68775,1.10049,0.16303,0.00305,0.00505,0.00478,cup_handoff,0.39325
morphology_shift,3,6,push,shift,0.71389,0.27612,-1,1.24040,0.90585,0.15982,0.00984,0.02136,0.00807,sliding_box,0.47728
morphology_shift,3,7,pull,shift,0.72734,0.51580,-1,0.73247,1.04713,0.22327,0.06066,0.05512,0.00606,tethered_box,0.44649
morphology_shift,3,8,rotate,shift,1.33460,0.54251,1,0.69050,1.06101,0.31490,0.00871,0.04778,0.00770,valve,0.43209
morphology_shift,3,9,lift,shift,0.66428,0.28493,1,0.72518,0.87005,0.29608,0.00533,0.03151,0.00537,mug,0.52808
morphology_shift,3,10,place,shift,1.42444,0.27208,1,1.26198,1.08631,0.24487,0.03808,0.00432,0.00768,block_to_bin,0.38022
morphology_shift,3,11,handoff,shift,0.74444,0.56718,1,1.26026,1.02785,0.14018,0.02294,0.05263,0.00789,part_handoff,0.42922
morphology_shift,3,12,push,shift,0.69789,0.53440,-1,1.25989,0.93105,0.19073,0.06806,0.01495,0.00714,sliding_box,0.45827
morphology_shift,3,13,pull,shift,0.73143,0.55367,1,0.73935,1.10400,0.20403,0.00179,0.05759,0.00940,drawer_handle,0.38236
morphology_shift,3,14,rotate,shift,0.79420,0.54777,1,0.74534,0.93058,0.21294,0.01226,0.03465,0.00856,valve,0.46746
morphology_shift,3,15,lift,shift,0.79937,0.28720,1,1.26624,1.00859,0.24651,0.03946,0.02426,0.00651,mug,0.42156
morphology_shift,3,16,place,shift,0.71530,0.29747,1,1.27650,1.02631,0.17386,0.06439,0.05864,0.00582,cup_to_bowl,0.43073
morphology_shift,3,17,handoff,shift,0.76538,0.30637,-1,1.27449,1.03158,0.21307,0.07667,0.05156,0.00820,tool_handoff,0.43991
morphology_shift,3,18,push,shift,1.37696,0.29316,1,1.29654,1.05579,0.19925,0.03976,0.04190,0.00737,sliding_box,0.43014
morphology_shift,3,19,pull,shift,1.28889,0.53094,1,1.28706,0.87206,0.23774,0.05415,0.02216,0.00863,tethered_box,0.51908
